
1	0.0276877	0.0276858	0.0276935	0.0276845	0.0276845	0.0276898	0.0276872	0.0276852	0.0277063	0.0276833	0.0276855	0.0276865	0.0276872	0.0276867	0.0276811	0.0276883	0.0276851	0.0276854	0.0276884	0.0276863	0.0276861	0.0276858	0.0276882	0.0276829	0.0276844	0.0276865	0.0276737	0.0276858	0.0276864	0.0276895	0.027688	0.0276886	0.0277007	0.0276849	0.0276859	0.0276883	0.027686	0.0276858	0.0276768	0.0276845	0.0276864	0.0276902	0.0276852	0.0276856	0.027693	0.0276849	0.0276862	0.0276883	0.0276841	0.0276855	0.0276925	0.0276871	0.0276897	0.0276856	0.0276913	0.0276871	0.027687	0.027688	0.0276856	0.0276861	0.0276834	0.02769	0.027669	0.0276861	0.0276862	0.0276853	0.0276825	0.0276884	0.0277071	0.0276823	0.0276879	0.0276864	0.0276918	0.0276838	0.0276684	0.0276902	0.027685	0.0276895	0.0276807	0.0276865	0.0277036	0.0276849	0.0276869	0.0276868	0.0276852	0.0276838	0.0276904	0.0276863	0.0276908	0.0276881	0.027687	0.0276854	0.027708	0.0276895	0.0276821	0.0276857	0.0276838	0.0276902	0.0276839	0.0276878	0.0276833	0.0276889	0.0276904	0.027689	0.0277071	0.0276892	0.0276886	0.0276856	0.0276843	0.0276877	0.0276909	0.0276909	0.0276861	0.0276845	0.0276872	0.0276826	0.0276974	0.027685	0.0276873	0.0276857	0.0276865	0.0276893	0.0276887	0.0276886	0.0276857	0.0276849	0.0276864	0.0276839	0.0276754	0.0276878	0.0276899	0.0276888	0.0276899	0.0276869	0.0276828	0.0276854	0.0276894	0.0276871	0.0276877	0.0276884	0.0276888	0.0276863	0.0276889	0.027687	0.0276859	0.0276855	0.0277021	0.0276884	0.0276881	0.0276855	0.0276877	0.0276899	0.0276701	0.0276892	0.0276876	0.0276893	0.0276843	0.0276863	0.027688	0.0276833	0.0276851	0.0276823	0.027691	0.0276875	0.027672	0.0276861	0.0276892	0.0276855	0.027685	0.0276852	0.0276974	0.0276877	0.0276879	0.0276839	0.0276878	0.0276866	0.0276739	0.0276899	0.027688	0.0276877	0.027691	0.0276894	0.0276757	0.0276884	0.0276896	0.0276886	0.0276863	0.0276882	0.0276885	0.0276839	0.0276882	0.0276872	0.0276904	0.0276919	0.0276688	0.0276941	0.027687	0.0276914	0.0276876	0.0276872	0.0276884	0.0276874	0.0276835	0.0276859	0.0276886	0.0276862	0.0276705	0.0276897	0.027687	0.0276893	0.0276887	0.0276881	0.0276832	0.0276851	0.0276877	0.0276869	
2	0.0276884	0.0276859	0.0276946	0.0276846	0.0276836	0.0276884	0.0276879	0.0276841	0.0277055	0.0276838	0.0276868	0.0276883	0.0276886	0.0276884	0.0276823	0.0276892	0.0276854	0.0276858	0.0276873	0.0276875	0.0276875	0.0276872	0.0276879	0.0276837	0.0276854	0.0276882	0.0276749	0.0276861	0.0276866	0.0276888	0.0276882	0.0276876	0.0276998	0.027685	0.027685	0.0276893	0.0276844	0.0276853	0.0276759	0.0276849	0.0276854	0.0276885	0.0276851	0.0276839	0.0276911	0.0276851	0.0276846	0.0276863	0.0276847	0.0276857	0.0276952	0.0276849	0.027689	0.0276861	0.0276899	0.0276861	0.0276874	0.0276876	0.0276858	0.0276856	0.0276843	0.0276892	0.02767	0.0276847	0.0276861	0.0276838	0.0276834	0.0276885	0.0277062	0.0276836	0.0276884	0.0276859	0.0276901	0.0276848	0.0276689	0.027689	0.0276852	0.0276885	0.0276834	0.0276864	0.0277031	0.0276858	0.0276888	0.0276882	0.0276842	0.0276845	0.0276891	0.0276877	0.0276896	0.0276869	0.0276869	0.0276867	0.0277073	0.0276881	0.0276837	0.0276875	0.027684	0.0276887	0.0276846	0.027689	0.0276846	0.0276886	0.0276898	0.0276894	0.0277087	0.0276875	0.0276871	0.0276852	0.0276847	0.0276863	0.0276909	0.0276907	0.0276867	0.0276859	0.0276867	0.027684	0.0276956	0.0276851	0.0276887	0.0276853	0.0276862	0.0276889	0.0276897	0.027689	0.0276858	0.0276856	0.0276872	0.0276856	0.0276738	0.0276891	0.0276893	0.0276898	0.0276908	0.0276875	0.0276838	0.0276852	0.0276888	0.0276886	0.0276865	0.0276872	0.0276884	0.0276863	0.0276871	0.0276871	0.0276862	0.0276864	0.0277014	0.0276885	0.0276877	0.027685	0.0276889	0.0276892	0.0276695	0.0276886	0.0276872	0.0276892	0.0276846	0.027685	0.027688	0.0276842	0.0276867	0.0276835	0.0276904	0.0276873	0.0276709	0.0276868	0.0276885	0.0276861	0.0276868	0.0276855	0.027699	0.0276897	0.0276897	0.027684	0.0276883	0.0276875	0.0276729	0.0276891	0.027686	0.0276878	0.0276893	0.0276902	0.0276773	0.0276886	0.02769	0.02769	0.0276853	0.0276879	0.0276889	0.0276844	0.02769	0.0276888	0.0276889	0.0276908	0.0276695	0.0276917	0.0276858	0.0276891	0.0276859	0.0276868	0.0276892	0.0276856	0.0276836	0.0276839	0.0276896	0.0276865	0.0276693	0.0276885	0.0276889	0.0276896	0.0276888	0.0276876	0.0276812	0.0276861	0.0276872	0.0276864	
3	0.0276885	0.0276859	0.0276947	0.0276846	0.0276836	0.0276884	0.0276879	0.0276841	0.0277056	0.0276838	0.0276868	0.0276884	0.0276887	0.0276885	0.0276822	0.0276892	0.0276854	0.0276858	0.0276874	0.0276875	0.0276876	0.0276872	0.0276879	0.0276836	0.0276854	0.0276883	0.0276748	0.0276862	0.0276866	0.0276888	0.0276882	0.0276876	0.0276999	0.027685	0.027685	0.0276894	0.0276844	0.0276853	0.0276758	0.0276849	0.0276854	0.0276885	0.0276851	0.0276839	0.0276911	0.0276851	0.0276846	0.0276863	0.0276847	0.0276857	0.0276953	0.0276849	0.027689	0.0276861	0.0276899	0.0276861	0.0276874	0.0276876	0.0276858	0.0276856	0.0276843	0.0276892	0.0276698	0.0276847	0.0276861	0.0276838	0.0276834	0.0276885	0.0277064	0.0276836	0.0276885	0.0276859	0.0276901	0.0276848	0.0276687	0.0276891	0.0276852	0.0276885	0.0276834	0.0276864	0.0277033	0.0276858	0.0276888	0.0276883	0.0276842	0.0276845	0.0276891	0.0276877	0.0276897	0.0276869	0.027687	0.0276867	0.0277075	0.0276881	0.0276836	0.0276876	0.0276839	0.0276887	0.0276846	0.027689	0.0276846	0.0276886	0.0276898	0.0276895	0.0277089	0.0276875	0.0276871	0.0276852	0.0276847	0.0276863	0.0276909	0.0276908	0.0276867	0.0276859	0.0276867	0.027684	0.0276957	0.0276851	0.0276888	0.0276853	0.0276862	0.027689	0.0276897	0.027689	0.0276858	0.0276856	0.0276872	0.0276856	0.0276736	0.0276892	0.0276894	0.0276898	0.0276909	0.0276876	0.0276838	0.0276852	0.0276888	0.0276886	0.0276865	0.0276872	0.0276884	0.0276863	0.0276871	0.0276871	0.0276862	0.0276864	0.0277016	0.0276885	0.0276877	0.027685	0.0276889	0.0276892	0.0276694	0.0276886	0.0276872	0.0276892	0.0276846	0.027685	0.0276881	0.0276842	0.0276867	0.0276835	0.0276904	0.0276873	0.0276707	0.0276868	0.0276885	0.0276861	0.0276868	0.0276854	0.0276992	0.0276898	0.0276898	0.0276839	0.0276883	0.0276875	0.0276728	0.0276891	0.027686	0.0276879	0.0276894	0.0276902	0.0276772	0.0276887	0.0276901	0.0276901	0.0276853	0.0276879	0.0276889	0.0276844	0.02769	0.0276888	0.0276889	0.0276908	0.0276694	0.0276918	0.0276858	0.0276892	0.0276859	0.0276868	0.0276893	0.0276856	0.0276836	0.0276839	0.0276897	0.0276865	0.0276691	0.0276885	0.027689	0.0276897	0.0276888	0.0276876	0.0276812	0.0276861	0.0276872	0.0276864	
4	0.0276885	0.0276859	0.0276948	0.0276846	0.0276836	0.0276884	0.0276879	0.0276841	0.0277058	0.0276838	0.0276868	0.0276884	0.0276887	0.0276885	0.0276822	0.0276892	0.0276854	0.0276858	0.0276874	0.0276875	0.0276876	0.0276872	0.0276879	0.0276836	0.0276854	0.0276883	0.0276747	0.0276862	0.0276867	0.0276889	0.0276883	0.0276876	0.0277001	0.027685	0.027685	0.0276894	0.0276844	0.0276853	0.0276757	0.0276849	0.0276853	0.0276886	0.0276851	0.0276839	0.0276912	0.0276851	0.0276846	0.0276863	0.0276847	0.0276857	0.0276954	0.0276849	0.027689	0.0276861	0.02769	0.0276861	0.0276874	0.0276876	0.0276858	0.0276856	0.0276843	0.0276892	0.0276696	0.0276847	0.0276861	0.0276838	0.0276833	0.0276886	0.0277066	0.0276836	0.0276885	0.0276859	0.0276902	0.0276848	0.0276685	0.0276891	0.0276852	0.0276885	0.0276834	0.0276865	0.0277035	0.0276858	0.0276888	0.0276883	0.0276842	0.0276845	0.0276892	0.0276877	0.0276897	0.0276869	0.027687	0.0276867	0.0277077	0.0276881	0.0276836	0.0276876	0.0276839	0.0276887	0.0276846	0.027689	0.0276845	0.0276886	0.0276898	0.0276895	0.0277091	0.0276875	0.0276872	0.0276852	0.0276847	0.0276863	0.027691	0.0276908	0.0276867	0.0276859	0.0276867	0.027684	0.0276958	0.0276851	0.0276888	0.0276853	0.0276862	0.027689	0.0276897	0.027689	0.0276858	0.0276856	0.0276872	0.0276856	0.0276735	0.0276892	0.0276894	0.0276899	0.0276909	0.0276876	0.0276837	0.0276852	0.0276888	0.0276886	0.0276865	0.0276873	0.0276884	0.0276863	0.0276871	0.0276871	0.0276862	0.0276864	0.0277017	0.0276885	0.0276877	0.027685	0.027689	0.0276892	0.0276692	0.0276886	0.0276872	0.0276892	0.0276846	0.027685	0.0276881	0.0276842	0.0276868	0.0276835	0.0276905	0.0276873	0.0276706	0.0276868	0.0276885	0.0276861	0.0276868	0.0276854	0.0276993	0.0276898	0.0276898	0.0276839	0.0276883	0.0276875	0.0276727	0.0276891	0.027686	0.0276879	0.0276894	0.0276903	0.0276771	0.0276887	0.0276901	0.0276901	0.0276853	0.027688	0.0276889	0.0276844	0.02769	0.0276889	0.0276889	0.0276909	0.0276692	0.0276919	0.0276858	0.0276892	0.0276859	0.0276868	0.0276893	0.0276856	0.0276836	0.0276838	0.0276897	0.0276865	0.027669	0.0276885	0.027689	0.0276897	0.0276888	0.0276876	0.0276811	0.0276861	0.0276872	0.0276864	
5	0.0276885	0.0276859	0.0276949	0.0276846	0.0276836	0.0276884	0.0276879	0.027684	0.027706	0.0276838	0.0276868	0.0276884	0.0276887	0.0276885	0.0276821	0.0276893	0.0276854	0.0276858	0.0276874	0.0276875	0.0276876	0.0276872	0.0276879	0.0276836	0.0276854	0.0276883	0.0276746	0.0276862	0.0276867	0.0276889	0.0276883	0.0276876	0.0277002	0.027685	0.027685	0.0276895	0.0276844	0.0276853	0.0276756	0.0276849	0.0276853	0.0276886	0.0276851	0.0276839	0.0276912	0.0276851	0.0276845	0.0276863	0.0276847	0.0276857	0.0276955	0.0276849	0.027689	0.0276861	0.02769	0.0276861	0.0276874	0.0276876	0.0276858	0.0276856	0.0276843	0.0276893	0.0276695	0.0276847	0.0276861	0.0276837	0.0276833	0.0276886	0.0277068	0.0276836	0.0276885	0.0276859	0.0276902	0.0276848	0.0276684	0.0276891	0.0276852	0.0276886	0.0276833	0.0276865	0.0277036	0.0276858	0.0276889	0.0276883	0.0276842	0.0276845	0.0276892	0.0276877	0.0276897	0.0276869	0.027687	0.0276867	0.0277079	0.0276881	0.0276836	0.0276876	0.0276839	0.0276888	0.0276846	0.0276891	0.0276845	0.0276887	0.0276899	0.0276895	0.0277094	0.0276875	0.0276872	0.0276852	0.0276847	0.0276863	0.027691	0.0276909	0.0276867	0.0276859	0.0276867	0.027684	0.0276959	0.0276851	0.0276888	0.0276853	0.0276862	0.027689	0.0276898	0.0276891	0.0276858	0.0276856	0.0276872	0.0276856	0.0276734	0.0276892	0.0276895	0.0276899	0.027691	0.0276876	0.0276837	0.0276852	0.0276889	0.0276887	0.0276866	0.0276873	0.0276884	0.0276863	0.0276871	0.0276871	0.0276862	0.0276864	0.0277019	0.0276886	0.0276877	0.027685	0.027689	0.0276893	0.027669	0.0276887	0.0276872	0.0276893	0.0276846	0.027685	0.0276881	0.0276842	0.0276868	0.0276835	0.0276905	0.0276874	0.0276704	0.0276868	0.0276886	0.0276861	0.0276868	0.0276854	0.0276994	0.0276899	0.0276898	0.0276839	0.0276884	0.0276876	0.0276725	0.0276892	0.027686	0.0276879	0.0276894	0.0276903	0.027677	0.0276887	0.0276902	0.0276901	0.0276853	0.027688	0.027689	0.0276844	0.0276901	0.0276889	0.027689	0.0276909	0.027669	0.0276919	0.0276858	0.0276892	0.0276859	0.0276868	0.0276893	0.0276856	0.0276836	0.0276838	0.0276898	0.0276865	0.0276688	0.0276886	0.027689	0.0276898	0.0276889	0.0276876	0.0276811	0.0276861	0.0276872	0.0276864	
6	0.0276885	0.0276859	0.027695	0.0276846	0.0276836	0.0276885	0.027688	0.027684	0.0277063	0.0276838	0.0276868	0.0276884	0.0276887	0.0276885	0.0276821	0.0276893	0.0276854	0.0276858	0.0276874	0.0276875	0.0276876	0.0276872	0.027688	0.0276836	0.0276854	0.0276883	0.0276745	0.0276862	0.0276867	0.0276889	0.0276883	0.0276876	0.0277004	0.027685	0.027685	0.0276895	0.0276843	0.0276853	0.0276755	0.0276849	0.0276853	0.0276886	0.0276851	0.0276838	0.0276913	0.0276851	0.0276845	0.0276863	0.0276847	0.0276857	0.0276956	0.0276849	0.0276891	0.0276861	0.0276901	0.0276861	0.0276874	0.0276876	0.0276858	0.0276856	0.0276843	0.0276893	0.0276693	0.0276847	0.0276861	0.0276837	0.0276833	0.0276886	0.027707	0.0276835	0.0276885	0.0276859	0.0276903	0.0276848	0.0276682	0.0276892	0.0276851	0.0276886	0.0276833	0.0276865	0.0277038	0.0276858	0.0276889	0.0276883	0.0276841	0.0276845	0.0276892	0.0276877	0.0276898	0.0276869	0.027687	0.0276867	0.0277082	0.0276882	0.0276836	0.0276876	0.0276839	0.0276888	0.0276846	0.0276891	0.0276845	0.0276887	0.0276899	0.0276896	0.0277096	0.0276875	0.0276872	0.0276852	0.0276847	0.0276863	0.0276911	0.0276909	0.0276868	0.0276859	0.0276867	0.027684	0.027696	0.0276851	0.0276888	0.0276853	0.0276863	0.027689	0.0276898	0.0276891	0.0276858	0.0276856	0.0276872	0.0276856	0.0276733	0.0276893	0.0276895	0.02769	0.027691	0.0276876	0.0276837	0.0276852	0.0276889	0.0276887	0.0276866	0.0276873	0.0276885	0.0276863	0.0276871	0.0276871	0.0276862	0.0276864	0.0277021	0.0276886	0.0276877	0.027685	0.027689	0.0276893	0.0276689	0.0276887	0.0276872	0.0276893	0.0276845	0.027685	0.0276881	0.0276842	0.0276868	0.0276834	0.0276906	0.0276874	0.0276703	0.0276868	0.0276886	0.0276861	0.0276868	0.0276854	0.0276996	0.0276899	0.0276899	0.0276839	0.0276884	0.0276876	0.0276724	0.0276892	0.027686	0.0276879	0.0276895	0.0276904	0.0276769	0.0276888	0.0276902	0.0276902	0.0276853	0.027688	0.027689	0.0276844	0.0276901	0.0276889	0.027689	0.027691	0.0276689	0.027692	0.0276858	0.0276893	0.0276859	0.0276868	0.0276894	0.0276856	0.0276835	0.0276838	0.0276898	0.0276865	0.0276686	0.0276886	0.0276891	0.0276898	0.0276889	0.0276877	0.027681	0.0276861	0.0276872	0.0276865	
7	0.0276886	0.0276859	0.0276951	0.0276846	0.0276835	0.0276885	0.027688	0.027684	0.0277065	0.0276837	0.0276868	0.0276885	0.0276888	0.0276886	0.0276821	0.0276893	0.0276854	0.0276858	0.0276874	0.0276876	0.0276876	0.0276872	0.027688	0.0276835	0.0276854	0.0276884	0.0276744	0.0276862	0.0276867	0.027689	0.0276883	0.0276876	0.0277005	0.027685	0.027685	0.0276895	0.0276843	0.0276853	0.0276754	0.0276849	0.0276853	0.0276887	0.0276851	0.0276838	0.0276914	0.0276851	0.0276845	0.0276863	0.0276847	0.0276857	0.0276957	0.0276849	0.0276891	0.0276861	0.0276901	0.0276861	0.0276875	0.0276877	0.0276858	0.0276856	0.0276842	0.0276893	0.0276691	0.0276847	0.0276861	0.0276837	0.0276833	0.0276887	0.0277072	0.0276835	0.0276886	0.0276859	0.0276903	0.0276847	0.027668	0.0276892	0.0276851	0.0276886	0.0276833	0.0276865	0.027704	0.0276858	0.0276889	0.0276884	0.0276841	0.0276845	0.0276893	0.0276878	0.0276898	0.0276869	0.027687	0.0276867	0.0277084	0.0276882	0.0276836	0.0276876	0.0276839	0.0276888	0.0276846	0.0276891	0.0276845	0.0276887	0.02769	0.0276896	0.0277099	0.0276875	0.0276872	0.0276852	0.0276846	0.0276863	0.0276911	0.027691	0.0276868	0.0276859	0.0276867	0.027684	0.0276961	0.027685	0.0276889	0.0276853	0.0276863	0.0276891	0.0276899	0.0276891	0.0276858	0.0276856	0.0276872	0.0276855	0.0276731	0.0276893	0.0276895	0.02769	0.0276911	0.0276876	0.0276837	0.0276852	0.0276889	0.0276887	0.0276866	0.0276873	0.0276885	0.0276863	0.0276872	0.0276872	0.0276862	0.0276864	0.0277022	0.0276886	0.0276878	0.027685	0.0276891	0.0276894	0.0276687	0.0276887	0.0276872	0.0276893	0.0276845	0.027685	0.0276882	0.0276842	0.0276868	0.0276834	0.0276906	0.0276874	0.0276701	0.0276868	0.0276886	0.0276861	0.0276869	0.0276854	0.0276997	0.0276899	0.0276899	0.0276839	0.0276884	0.0276876	0.0276723	0.0276892	0.027686	0.0276879	0.0276895	0.0276904	0.0276768	0.0276888	0.0276902	0.0276902	0.0276853	0.027688	0.027689	0.0276844	0.0276902	0.027689	0.027689	0.027691	0.0276687	0.027692	0.0276858	0.0276893	0.0276859	0.0276869	0.0276894	0.0276856	0.0276835	0.0276838	0.0276898	0.0276865	0.0276685	0.0276886	0.0276891	0.0276898	0.0276889	0.0276877	0.027681	0.0276861	0.0276872	0.0276865	
8	0.0276886	0.0276859	0.0276951	0.0276846	0.0276835	0.0276885	0.027688	0.027684	0.0277067	0.0276837	0.0276868	0.0276885	0.0276888	0.0276886	0.027682	0.0276894	0.0276854	0.0276858	0.0276874	0.0276876	0.0276876	0.0276872	0.027688	0.0276835	0.0276854	0.0276884	0.0276743	0.0276862	0.0276867	0.027689	0.0276883	0.0276877	0.0277007	0.027685	0.027685	0.0276896	0.0276843	0.0276852	0.0276753	0.0276849	0.0276853	0.0276887	0.0276851	0.0276838	0.0276914	0.0276851	0.0276845	0.0276863	0.0276847	0.0276857	0.0276958	0.0276848	0.0276891	0.0276861	0.0276901	0.0276861	0.0276875	0.0276877	0.0276858	0.0276856	0.0276842	0.0276894	0.027669	0.0276847	0.0276861	0.0276837	0.0276832	0.0276887	0.0277074	0.0276835	0.0276886	0.0276859	0.0276904	0.0276847	0.0276678	0.0276892	0.0276851	0.0276886	0.0276833	0.0276865	0.0277042	0.0276858	0.027689	0.0276884	0.0276841	0.0276844	0.0276893	0.0276878	0.0276899	0.0276869	0.027687	0.0276867	0.0277086	0.0276882	0.0276835	0.0276876	0.0276838	0.0276889	0.0276845	0.0276892	0.0276845	0.0276888	0.02769	0.0276896	0.0277101	0.0276876	0.0276872	0.0276852	0.0276846	0.0276863	0.0276912	0.027691	0.0276868	0.0276859	0.0276867	0.0276839	0.0276962	0.027685	0.0276889	0.0276853	0.0276863	0.0276891	0.0276899	0.0276892	0.0276858	0.0276856	0.0276873	0.0276855	0.027673	0.0276893	0.0276896	0.02769	0.0276911	0.0276876	0.0276837	0.0276852	0.027689	0.0276887	0.0276866	0.0276873	0.0276885	0.0276863	0.0276872	0.0276872	0.0276862	0.0276864	0.0277024	0.0276887	0.0276878	0.027685	0.0276891	0.0276894	0.0276685	0.0276888	0.0276872	0.0276894	0.0276845	0.027685	0.0276882	0.0276841	0.0276868	0.0276834	0.0276907	0.0276874	0.0276699	0.0276868	0.0276887	0.0276861	0.0276869	0.0276854	0.0276998	0.02769	0.02769	0.0276838	0.0276884	0.0276876	0.0276721	0.0276893	0.027686	0.027688	0.0276896	0.0276905	0.0276767	0.0276888	0.0276903	0.0276903	0.0276853	0.0276881	0.0276891	0.0276843	0.0276902	0.027689	0.0276891	0.0276911	0.0276685	0.0276921	0.0276858	0.0276893	0.0276859	0.0276869	0.0276895	0.0276856	0.0276835	0.0276838	0.0276899	0.0276865	0.0276683	0.0276886	0.0276891	0.0276899	0.0276889	0.0276877	0.0276809	0.0276861	0.0276872	0.0276865	
9	0.0276886	0.0276859	0.0276952	0.0276846	0.0276835	0.0276885	0.027688	0.027684	0.0277069	0.0276837	0.0276868	0.0276885	0.0276888	0.0276886	0.027682	0.0276894	0.0276854	0.0276858	0.0276875	0.0276876	0.0276877	0.0276873	0.027688	0.0276835	0.0276854	0.0276884	0.0276742	0.0276862	0.0276867	0.027689	0.0276884	0.0276877	0.0277008	0.027685	0.027685	0.0276896	0.0276843	0.0276852	0.0276752	0.0276848	0.0276853	0.0276887	0.0276851	0.0276838	0.0276915	0.0276851	0.0276845	0.0276863	0.0276846	0.0276857	0.0276959	0.0276848	0.0276892	0.0276861	0.0276902	0.0276861	0.0276875	0.0276877	0.0276858	0.0276856	0.0276842	0.0276894	0.0276688	0.0276846	0.0276861	0.0276837	0.0276832	0.0276887	0.0277076	0.0276835	0.0276886	0.0276859	0.0276904	0.0276847	0.0276676	0.0276893	0.0276851	0.0276887	0.0276832	0.0276865	0.0277044	0.0276858	0.027689	0.0276884	0.0276841	0.0276844	0.0276893	0.0276878	0.0276899	0.0276869	0.027687	0.0276867	0.0277088	0.0276882	0.0276835	0.0276877	0.0276838	0.0276889	0.0276845	0.0276892	0.0276845	0.0276888	0.02769	0.0276897	0.0277103	0.0276876	0.0276872	0.0276852	0.0276846	0.0276863	0.0276912	0.0276911	0.0276868	0.0276859	0.0276867	0.0276839	0.0276963	0.027685	0.0276889	0.0276853	0.0276863	0.0276891	0.0276899	0.0276892	0.0276858	0.0276855	0.0276873	0.0276855	0.0276729	0.0276894	0.0276896	0.0276901	0.0276912	0.0276877	0.0276836	0.0276852	0.027689	0.0276888	0.0276866	0.0276873	0.0276886	0.0276863	0.0276872	0.0276872	0.0276862	0.0276864	0.0277026	0.0276887	0.0276878	0.0276849	0.0276891	0.0276894	0.0276683	0.0276888	0.0276873	0.0276894	0.0276845	0.027685	0.0276882	0.0276841	0.0276868	0.0276834	0.0276907	0.0276874	0.0276698	0.0276868	0.0276887	0.0276861	0.0276869	0.0276854	0.0277	0.02769	0.02769	0.0276838	0.0276885	0.0276876	0.027672	0.0276893	0.027686	0.027688	0.0276896	0.0276905	0.0276766	0.0276888	0.0276903	0.0276903	0.0276853	0.0276881	0.0276891	0.0276843	0.0276903	0.027689	0.0276891	0.0276911	0.0276683	0.0276922	0.0276858	0.0276894	0.0276859	0.0276869	0.0276895	0.0276856	0.0276835	0.0276837	0.0276899	0.0276865	0.0276681	0.0276887	0.0276892	0.0276899	0.027689	0.0276877	0.0276809	0.0276861	0.0276873	0.0276865	
10	0.0276886	0.0276859	0.0276953	0.0276845	0.0276835	0.0276886	0.0276881	0.027684	0.0277071	0.0276837	0.0276868	0.0276886	0.0276889	0.0276886	0.027682	0.0276895	0.0276854	0.0276858	0.0276875	0.0276876	0.0276877	0.0276873	0.027688	0.0276835	0.0276854	0.0276884	0.027674	0.0276862	0.0276867	0.0276891	0.0276884	0.0276877	0.027701	0.027685	0.0276849	0.0276896	0.0276843	0.0276852	0.0276751	0.0276848	0.0276853	0.0276887	0.0276851	0.0276838	0.0276915	0.0276851	0.0276845	0.0276864	0.0276846	0.0276857	0.027696	0.0276848	0.0276892	0.0276861	0.0276902	0.0276861	0.0276875	0.0276877	0.0276858	0.0276856	0.0276842	0.0276894	0.0276686	0.0276846	0.0276861	0.0276836	0.0276832	0.0276887	0.0277079	0.0276834	0.0276887	0.0276859	0.0276904	0.0276847	0.0276675	0.0276893	0.0276851	0.0276887	0.0276832	0.0276865	0.0277046	0.0276858	0.027689	0.0276884	0.0276841	0.0276844	0.0276894	0.0276878	0.0276899	0.0276869	0.027687	0.0276867	0.0277091	0.0276883	0.0276835	0.0276877	0.0276838	0.0276889	0.0276845	0.0276892	0.0276845	0.0276888	0.0276901	0.0276897	0.0277106	0.0276876	0.0276872	0.0276851	0.0276846	0.0276863	0.0276913	0.0276911	0.0276868	0.0276859	0.0276867	0.0276839	0.0276964	0.027685	0.027689	0.0276853	0.0276863	0.0276892	0.02769	0.0276892	0.0276858	0.0276855	0.0276873	0.0276855	0.0276727	0.0276894	0.0276896	0.0276901	0.0276912	0.0276877	0.0276836	0.0276852	0.027689	0.0276888	0.0276866	0.0276873	0.0276886	0.0276863	0.0276872	0.0276872	0.0276862	0.0276864	0.0277027	0.0276887	0.0276878	0.0276849	0.0276892	0.0276895	0.0276682	0.0276888	0.0276873	0.0276895	0.0276845	0.0276849	0.0276882	0.0276841	0.0276868	0.0276833	0.0276908	0.0276874	0.0276696	0.0276868	0.0276887	0.0276861	0.0276869	0.0276854	0.0277001	0.0276901	0.02769	0.0276838	0.0276885	0.0276876	0.0276719	0.0276894	0.027686	0.027688	0.0276896	0.0276906	0.0276765	0.0276889	0.0276904	0.0276904	0.0276853	0.0276881	0.0276891	0.0276843	0.0276903	0.0276891	0.0276891	0.0276912	0.0276682	0.0276922	0.0276858	0.0276894	0.0276859	0.0276869	0.0276895	0.0276856	0.0276834	0.0276837	0.02769	0.0276865	0.0276679	0.0276887	0.0276892	0.02769	0.027689	0.0276877	0.0276808	0.0276861	0.0276873	0.0276865	
